32.53105730470293,-116.8510325879419
32.40928481113745,-116.99784933330027
32.53194995335711,-116.81656587882098
32.51780924436169,-117.07038271453946
32.47157042465178,-116.95358776217078
32.41153830357733,-116.8445666008013
32.526195476543904,-116.89677468382489
32.55283992344494,-117.09528238988163
32.41993189058753,-116.79295911579601
32.42545571537176,-116.86376804767306
32.48038156471346,-116.86009521520559
32.464023074806775,-116.91504718063074
32.48614471061717,-117.02837076433873
32.50408135088486,-117.00452226720392
32.468050102382996,-117.07617304750853
32.4175415580181,-116.89162809124902
32.44827910126763,-116.77797054550304
32.41992337054065,-117.0626750891822
32.40264773332358,-117.05039705317034
32.5529004082823,-116.86775466832847
32.51201196050043,-116.92362409444341
32.548289968730664,-117.05229934727734
32.53046610233268,-117.11877092281851
32.48279786808273,-117.04115447087891
32.551190620568136,-116.94879713003363
32.55066497193403,-116.94292210034916
32.540973260398054,-116.94244244971716
32.507711371337585,-117.08334460786864
32.52086536008578,-116.90157644722494
32.53134474699875,-116.8366269919614
32.470912537707214,-116.92406974561969
32.504590007085106,-116.83757622292384
32.54094595115268,-116.94278541452074
32.50155127951811,-116.8964379917921
32.521936103411825,-116.85558778128494
32.510501240328395,-117.07839190290214
32.53248408370218,-116.79664683211975
32.450736235947694,-116.84830370436856
32.446556689030665,-116.7865454750702
32.401943775387494,-116.9361721878496
32.50380206504406,-116.9847039246046
32.499941838531555,-116.98029786099671
32.49555012466136,-117.03606177990795
32.43847126184177,-116.99728437829405
32.444237993522904,-116.99545871401692
32.45476006066565,-116.93835755809673
32.432718530243505,-117.03676808275739
32.44840672153992,-117.06174722642668
32.40948767987776,-117.11428052622307
32.52174440677123,-117.05960523927534
32.499184820868294,-116.89637143970197
32.45489854025713,-117.07060324195702
32.46419159364547,-117.04840927210851
32.42456835850571,-117.03115458048701
32.411617525275304,-116.81246680832717
32.48603642478722,-117.05148134663703
32.47123441581869,-116.8683613190789
32.43213124804959,-116.88150270714337
32.517309398335335,-116.88944464081328
32.422083808524455,-116.81993739566748
32.49219670768813,-116.85417494999726
32.51694372720385,-117.07559931834399
32.46961476225527,-116.99865966676822
32.41965999629465,-116.84763126552468
32.50664583006226,-116.7780253325917
32.465889447883505,-117.1138456446959
32.4632169645018,-117.05647810101728
32.523400244883604,-116.83533900010865
32.406923042189256,-116.87626177290306
32.438221880576,-116.83176285850456
32.55225029942167,-116.976791823812
32.451434779879506,-116.95513389899973
32.4780181705033,-117.00372685938142
32.451961411138655,-116.92398156394017
32.47452151778861,-117.02660455353988
32.413376692991044,-117.04350830421127
32.41098631414704,-117.09801510780132
32.5105190503905,-117.06687807937452
32.43002793040933,-117.08713865353592
32.542745495056636,-116.83119645318797
32.480007631086856,-117.03766213376493
32.44453701661771,-116.9267035771918
32.50050806020536,-116.95401566613472
32.467385019844905,-116.87723347448446
32.51245896885791,-117.0982628941051
32.42963767263809,-117.07308987576381
32.53108883165728,-116.97264467164385
32.500500088219034,-116.98981075663903
32.41660351054992,-116.9958229140239
32.48526237739463,-117.02323060993974
32.46047621081238,-117.07348523119349
32.54785255647569,-117.0665999201075
32.454188350451155,-116.81454915380617
32.40399110328054,-116.95576675308557
32.54743538969211,-117.0411075647167
32.50315855588363,-117.01451306898866
32.52886698184545,-117.09804976364678
32.46966756471306,-116.77710062021453
32.43371368815707,-116.86895357787536
32.418605383823156,-116.94236258451502
32.44934227177354,-116.81150440117372
32.42294325271715,-117.02849627460628
32.49874226288378,-116.92763678954482
32.452030032959904,-116.83959155201525
32.45831456890469,-116.85969977135409
32.42666000960578,-116.98978685213548
32.49545121972668,-116.81697493845398
32.52677279445006,-116.80155579275726
32.531182254102795,-117.09693287858633
32.43408757563771,-116.92155169868003
32.46171960783759,-116.8635850987514
32.53835556208054,-117.09646822946803
32.48356529060442,-116.78938666739562
32.402701813274334,-117.08573687123898
32.43525942772471,-117.00709545086958
32.545472076598145,-117.05304899607202
32.53418718843963,-117.05481859849858
32.55074389919686,-116.94842816582872
32.44883841942012,-116.85430931517759
32.49242291416267,-117.0066746336382
32.41049797028926,-116.90811383688377
32.46084423983066,-117.01466557474812
32.51271542464646,-116.82956029573363
32.49388938081603,-116.81059772789504
32.45605818675142,-116.93505105328127
32.43117773522464,-116.98228996650214
32.483917148092225,-116.87033948756844
32.51787023380206,-117.11734519054829
32.45314210798503,-116.9266387445694
32.50641364588934,-116.83633033461362
32.47231709735133,-117.04864294033621
32.44447559952286,-117.00703491017921
32.41128603466474,-116.91702833687087
32.41274936494218,-117.10675590407621
32.42522909768949,-117.040986278327
32.51884108614954,-116.83097538100095
32.45424713193741,-116.8451014620341
32.44266284135982,-117.03121430579544
32.5454511282244,-116.79774518212373
32.43918617157704,-116.93492218486416
32.491563339205264,-117.10375993451768
32.550922452793245,-116.93545412398683
32.501347354627384,-117.01408164983957
32.5263272140434,-116.81095420551645
32.45485354901546,-117.04863139338754
32.43324665111109,-116.79900615107478
32.47481634372843,-116.83617956467886
32.521296524765795,-116.96254144668121
32.47573482134707,-116.84263830406002
